Word 1	Word 2	Word 3	Word 4	Count	perMillion
the	head	and	the 	108	0.501512745865
the	head	football	coach 	108	0.501512745865
the	homeland	of	the 	108	0.501512745865
the	inspiration	for	his 	108	0.501512745865
the	Institute	of	Contemporary 	108	0.501512745865
the	Insurance	Institute	for 	108	0.501512745865
the	island	of	Crete 	108	0.501512745865
The	judge	ruled	that 	108	0.501512745865
the	larger	and	more 	108	0.501512745865
the	largest	of	any 	108	0.501512745865
the	last	emperor	of 	108	0.501512745865
the	last	name	of 	108	0.501512745865
the	lease	of	the 	108	0.501512745865
the	longest	river	in 	108	0.501512745865
the	market	in	the 	108	0.501512745865
the	method	used	to 	108	0.501512745865
the	Metropolitan	Transportation	Authority 	108	0.501512745865
the	mid	and	late 	108	0.501512745865
the	Minister	for	the 	108	0.501512745865
the	money	in	the 	108	0.501512745865
the	name	is	not 	108	0.501512745865
the	names	of	some 	108	0.501512745865
the	National	Film	Award 	108	0.501512745865
the	north	and	north 	108	0.501512745865
the	opening	ceremonies	of 	108	0.501512745865
the	Our	Lady	of 	108	0.501512745865
The	party	was	formed 	108	0.501512745865
the	party	with	the 	108	0.501512745865
the	poor	state	of 	108	0.501512745865
the	precision	of	the 	108	0.501512745865
the	proximity	to	the 	108	0.501512745865
The	railway	station	is 	108	0.501512745865
The	record	high	temperature 	108	0.501512745865
the	region	around	the 	108	0.501512745865
the	remnant	of	the 	108	0.501512745865
the	rising	of	the 	108	0.501512745865
the	Royal	Navy	had 	108	0.501512745865
the	sack	of	Rome 	108	0.501512745865
the	sake	of	his 	108	0.501512745865
the	San	Juan	Islands 	108	0.501512745865
The	Secret	History	of 	108	0.501512745865
the	sense	of	being 	108	0.501512745865
The	series	is	a 	108	0.501512745865
The	show	was	originally 	108	0.501512745865
the	Sigma	Chi	fraternity 	108	0.501512745865
the	southern	suburbs	of 	108	0.501512745865
the	squares	of	the 	108	0.501512745865
the	surprise	of	many 	108	0.501512745865
the	terms	of	their 	108	0.501512745865
the	tone	for	the 	108	0.501512745865
the	UK	by	the 	108	0.501512745865
the	University	of	Chicago 	108	0.501512745865
the	variation	of	the 	108	0.501512745865
The	village	was	named 	108	0.501512745865
the	war	broke	out 	108	0.501512745865
the	West	End	and 	108	0.501512745865
the	world	during	the 	108	0.501512745865
the	year	that	the 	108	0.501512745865
their	relationship	with	the 	108	0.501512745865
There	is	no	cure 	108	0.501512745865
there	were	rumors	that 	108	0.501512745865
These	are	listed	in 	108	0.501512745865
they	are	related	to 	108	0.501512745865
They	concluded	that	the 	108	0.501512745865
they	were	seen	as 	108	0.501512745865
those	used	by	the 	108	0.501512745865
three	of	the	six 	108	0.501512745865
through	the	southern	part 	108	0.501512745865
time	as	part	of 	108	0.501512745865
time	at	the	University 	108	0.501512745865
tip	of	the	peninsula 	108	0.501512745865
to	a	full	term 	108	0.501512745865
to	be	accepted	by 	108	0.501512745865
to	be	heard	in 	108	0.501512745865
to	be	home	to 	108	0.501512745865
to	enter	service	in 	108	0.501512745865
to	form	the	present 	108	0.501512745865
to	get	on	the 	108	0.501512745865
to	help	promote	the 	108	0.501512745865
to	inquire	into	the 	108	0.501512745865
to	part	of	the 	108	0.501512745865
to	the	health	of 	108	0.501512745865
to	the	legend	of 	108	0.501512745865
to	the	limitations	of 	108	0.501512745865
to	the	public	during 	108	0.501512745865
to	the	same	level 	108	0.501512745865
to	the	UK	to 	108	0.501512745865
to	the	Union	of 	108	0.501512745865
to	tie	in	with 	108	0.501512745865
took	place	over	the 	108	0.501512745865
took	up	the	post 	108	0.501512745865
top	of	his	class 	108	0.501512745865
touring	the	United	States 	108	0.501512745865
tried	and	failed	to 	108	0.501512745865
twenty	years	after	the 	108	0.501512745865
under	the	Freedom	of 	108	0.501512745865
unilateral	declaration	of	independence 	108	0.501512745865
United	States	men's	national 	108	0.501512745865
United	States	Merchant	Marine 	108	0.501512745865
University	with	a	degree 	108	0.501512745865
US	President	Bill	Clinton 	108	0.501512745865
versions	of	the	original 	108	0.501512745865
very	important	part	of 	108	0.501512745865
was	also	a	founding 	108	0.501512745865
was	also	a	noted 	108	0.501512745865
was	available	with	a 	108	0.501512745865
was	built	on	land 	108	0.501512745865
was	created	during	the 	108	0.501512745865
was	first	published	on 	108	0.501512745865
was	in	contact	with 	108	0.501512745865
was	located	on	a 	108	0.501512745865
was	nominated	as	a 	108	0.501512745865
was	not	due	to 	108	0.501512745865
was	not	present	at 	108	0.501512745865
was	praised	by	the 	108	0.501512745865
was	prompted	by	the 	108	0.501512745865
was	restored	to	its 	108	0.501512745865
was	said	that	he 	108	0.501512745865
was	still	in	its 	108	0.501512745865
was	taken	in	the 	108	0.501512745865
was	the	star	of 	108	0.501512745865
well	as	appearing	in 	108	0.501512745865
were	in	the	top 	108	0.501512745865
were	killed	by	a 	108	0.501512745865
were	shot	at	the 	108	0.501512745865
were	the	first	Europeans 	108	0.501512745865
Westwood	Village	Memorial	Park 	108	0.501512745865
where	he	participated	in 	108	0.501512745865
where	he	studied	at 	108	0.501512745865
where	it	could	be 	108	0.501512745865
which	can	be	viewed 	108	0.501512745865
which	is	now	called 	108	0.501512745865
which	the	majority	of 	108	0.501512745865
which	were	in	the 	108	0.501512745865
While	there	are	no 	108	0.501512745865
who	had	previously	played 	108	0.501512745865
who	lived	during	the 	108	0.501512745865
Whose	Line	Is	It 	108	0.501512745865
with	a	form	of 	108	0.501512745865
with	a	high	level 	108	0.501512745865
with	a	strong	emphasis 	108	0.501512745865
with	half	of	the 	108	0.501512745865
with	some	degree	of 	108	0.501512745865
with	the	agreement	of 	108	0.501512745865
with	the	body	of 	108	0.501512745865
with	the	debut	of 	108	0.501512745865
with	the	practice	of 	108	0.501512745865
with	the	Rolling	Stones 	108	0.501512745865
with	the	transfer	of 	108	0.501512745865
with	the	view	of 	108	0.501512745865
without	loss	of	generality 	108	0.501512745865
without	reference	to	the 	108	0.501512745865
would	be	better	off 	108	0.501512745865
would	be	the	next 	108	0.501512745865
would	not	be	returning 	108	0.501512745865
a	brief	time	in 	107	0.496869109329
a	consequence	of	his 	107	0.496869109329
a	direct	sum	of 	107	0.496869109329
a	former	municipality	of 	107	0.496869109329
a	hand	in	the 	107	0.496869109329
a	liberal	arts	college 	107	0.496869109329
a	long	time	in 	107	0.496869109329
a	necessary	condition	for 	107	0.496869109329
a	player	to	be 	107	0.496869109329
a	racing	driver	from 	107	0.496869109329
a	rendition	of	the 	107	0.496869109329
a	town	in	central 	107	0.496869109329
a	young	boy	who 	107	0.496869109329
about	the	number	of 	107	0.496869109329
accounted	for	by	the 	107	0.496869109329
addition	to	serving	as 	107	0.496869109329
after	being	accused	of 	107	0.496869109329
after	just	one	season 	107	0.496869109329
After	six	months	of 	107	0.496869109329
after	the	rest	of 	107	0.496869109329
against	the	British	in 	107	0.496869109329
Alexander	the	Great	in 	107	0.496869109329
all	the	elements	of 	107	0.496869109329
also	connected	to	the 	107	0.496869109329
also	part	of	a 	107	0.496869109329
also	to	be	found 	107	0.496869109329
although	she	did	not 	107	0.496869109329
an	alternative	to	a 	107	0.496869109329
an	average	rate	of 	107	0.496869109329
an	issue	in	the 	107	0.496869109329
an	unincorporated	area	in 	107	0.496869109329
and	a	copy	of 	107	0.496869109329
and	a	month	later 	107	0.496869109329
and	are	the	most 	107	0.496869109329
and	became	an	important 	107	0.496869109329
and	became	interested	in 	107	0.496869109329
and	converted	to	a 	107	0.496869109329
and	formed	his	own 	107	0.496869109329
and	it	has	become 	107	0.496869109329
and	ordered	to	pay 	107	0.496869109329
and	parallel	to	the 	107	0.496869109329
and	said	he	was 	107	0.496869109329
and	secondary	schools	in 	107	0.496869109329
and	the	armed	forces 	107	0.496869109329
and	the	city	has 	107	0.496869109329
and	the	consequences	of 	107	0.496869109329
and	the	forces	of 	107	0.496869109329
and	the	Master	of 	107	0.496869109329
and	the	only	way 	107	0.496869109329
and	then	as	the 	107	0.496869109329
and	there	are	some 	107	0.496869109329
and	this	has	been 	107	0.496869109329
and	to	make	the 	107	0.496869109329
and	to	support	the 	107	0.496869109329
and	took	him	to 	107	0.496869109329
and	turned	over	to 	107	0.496869109329
and	was	a	founding 	107	0.496869109329
and	was	added	to 	107	0.496869109329
and	went	on	a 	107	0.496869109329
Angeles	Unified	School	District 	107	0.496869109329
are	more	likely	than 	107	0.496869109329
are	not	used	for 	107	0.496869109329
are	of	the	form 	107	0.496869109329
are	part	of	an 	107	0.496869109329
are	then	used	to 	107	0.496869109329
are	to	be	used 	107	0.496869109329
around	what	is	now 	107	0.496869109329
as	a	composer	of 	107	0.496869109329
as	a	journalist	in 	107	0.496869109329
as	a	manifestation	of 	107	0.496869109329
as	a	monument	to 	107	0.496869109329
As	a	practical	matter 	107	0.496869109329
As	a	rule	of 	107	0.496869109329
as	a	senior	in 	107	0.496869109329
as	a	surprise	to 	107	0.496869109329
as	an	analyst	for 	107	0.496869109329
as	an	old	man 	107	0.496869109329
as	in	the	past 	107	0.496869109329
as	seen	from	Earth 	107	0.496869109329
as	the	equivalent	of 	107	0.496869109329
as	the	history	of 	107	0.496869109329
As	Time	Goes	By 	107	0.496869109329
Assembly	of	the	Council 	107	0.496869109329
at	different	times	in 	107	0.496869109329
at	different	times	of 	107	0.496869109329
at	number	five	on 	107	0.496869109329
at	the	Australian	National 	107	0.496869109329
at	the	NCAA	Division 	107	0.496869109329
at	the	Paris	Conservatoire 	107	0.496869109329
at	the	recommendation	of 	107	0.496869109329
attacks	in	the	United 	107	0.496869109329
Avenue	in	New	York 	107	0.496869109329
Award	for	Outstanding	Supporting 	107	0.496869109329
based	solely	on	the 	107	0.496869109329
be	excluded	from	the 	107	0.496869109329
became	a	student	of 	107	0.496869109329
became	famous	in	the 	107	0.496869109329
became	the	foundation	of 	107	0.496869109329
before	the	American	Revolution 	107	0.496869109329
best	known	today	for 	107	0.496869109329
between	England	and	Scotland 	107	0.496869109329
between	the	UK	and 	107	0.496869109329
brought	him	into	contact 	107	0.496869109329
built	at	the	end 	107	0.496869109329
but	has	also	been 	107	0.496869109329
by	his	father	in 	107	0.496869109329
by	many	to	have 	107	0.496869109329
by	New	York	State 	107	0.496869109329
by	such	artists	as 	107	0.496869109329
by	the	British	Parliament 	107	0.496869109329
by	the	Mexican	government 	107	0.496869109329
by	the	municipalities	of 	107	0.496869109329
by	the	Nazi	regime 	107	0.496869109329
by	the	Privy	Council 	107	0.496869109329
by	the	towns	of 	107	0.496869109329
can	be	prevented	by 	107	0.496869109329
can	be	viewed	at 	107	0.496869109329
can	refer	to	any 	107	0.496869109329
can	vary	depending	on 	107	0.496869109329
certain	members	of	the 	107	0.496869109329
choice	for	the	role 	107	0.496869109329
Church	of	the	Brethren 	107	0.496869109329
city	is	the	county 	107	0.496869109329
Close	to	the	Edge 	107	0.496869109329
club	in	the	world 	107	0.496869109329
Coat	of	Arms	include 	107	0.496869109329
Columbine	High	School	massacre 	107	0.496869109329
Commonwealth	Air	Training	Plan 	107	0.496869109329
compared	to	the	more 	107	0.496869109329
considered	to	have	the 	107	0.496869109329
construction	of	the	line 	107	0.496869109329
controls	politics	at	the 	107	0.496869109329
Court	of	Appeal	of 	107	0.496869109329
created	a	baronet	in 	107	0.496869109329
created	a	municipality	with 	107	0.496869109329
crimes	and	crimes	against 	107	0.496869109329
decided	to	try	to 	107	0.496869109329
delivery	of	the	first 	107	0.496869109329
descending	order	of	population 	107	0.496869109329
developed	as	part	of 	107	0.496869109329
died	in	the	war 	107	0.496869109329
different	from	each	other 	107	0.496869109329
digital	signal	on	UHF 	107	0.496869109329
documents	relating	to	the 	107	0.496869109329
does	not	include	any 	107	0.496869109329
during	the	government	of 	107	0.496869109329
each	year	by	the 	107	0.496869109329
eastern	slopes	of	the 	107	0.496869109329
emphasizes	the	importance	of 	107	0.496869109329
ethnic	makeup	of	the 	107	0.496869109329
Europe	and	North	Africa 	107	0.496869109329
even	though	it	has 	107	0.496869109329
every	year	at	the 	107	0.496869109329
expressed	as	a	percentage 	107	0.496869109329
extinct	in	the	wild 	107	0.496869109329
farther	away	from	the 	107	0.496869109329
feast	day	is	celebrated 	107	0.496869109329
fell	under	the	control 	107	0.496869109329
few	months	before	his 	107	0.496869109329
first	goal	in	the 	107	0.496869109329
first	third	of	the 	107	0.496869109329
first	time	in	years 	107	0.496869109329
first	trip	to	the 	107	0.496869109329
first	year	of	life 	107	0.496869109329
fleet	at	the	Battle 	107	0.496869109329
followed	by	a	sequel 	107	0.496869109329
following	the	American	Civil 	107	0.496869109329
following	the	deaths	of 	107	0.496869109329
follows	the	route	of 	107	0.496869109329
Football	League	and	the 	107	0.496869109329
for	Best	Actress	and 	107	0.496869109329
for	reasons	that	are 	107	0.496869109329
for	the	band	to 	107	0.496869109329
for	the	head	of 	107	0.496869109329
for	the	Space	Shuttle 	107	0.496869109329
forced	to	retire	from 	107	0.496869109329
form	a	part	of 	107	0.496869109329
from	elsewhere	in	the 	107	0.496869109329
from	the	set	of 	107	0.496869109329
From	then	on	the 	107	0.496869109329
from	then	until	the 	107	0.496869109329
gaining	control	of	the 	107	0.496869109329
had	a	hit	with 	107	0.496869109329
had	a	starring	role 	107	0.496869109329
had	been	damaged	by 	107	0.496869109329
had	ceased	to	be 	107	0.496869109329
had	done	in	the 	107	0.496869109329
happened	to	be	the 	107	0.496869109329
has	also	hosted	the 	107	0.496869109329
has	become	a	symbol 	107	0.496869109329
has	been	inducted	into 	107	0.496869109329
has	been	portrayed	by 	107	0.496869109329
has	long	been	an 	107	0.496869109329
has	not	been	released 	107	0.496869109329
has	often	been	used 	107	0.496869109329
have	also	appeared	in 	107	0.496869109329
have	also	been	proposed 	107	0.496869109329
have	focused	on	the 	107	0.496869109329
have	played	an	important 	107	0.496869109329
He	also	states	that 	107	0.496869109329
he	failed	to	make 	107	0.496869109329
he	got	a	job 	107	0.496869109329
he	grew	up	with 	107	0.496869109329
he	had	been	involved 	107	0.496869109329
he	has	been	in 	107	0.496869109329
he	or	she	was 	107	0.496869109329
He	said	that	his 	107	0.496869109329
he	spent	the	remainder 	107	0.496869109329
he	stayed	in	the 	107	0.496869109329
he	suffered	a	heart 	107	0.496869109329
he	was	banned	from 	107	0.496869109329
He	was	buried	with 	107	0.496869109329
he	was	ranked	number 	107	0.496869109329
he	wrote	and	directed 	107	0.496869109329
head	of	government	and 	107	0.496869109329
heart	of	the	town 	107	0.496869109329
himself	to	the	study 	107	0.496869109329
his	tenure	at	the 	107	0.496869109329
impact	crater	that	lies 	107	0.496869109329
in	a	combination	of 	107	0.496869109329
in	a	letter	that 	107	0.496869109329
In	almost	all	cases 	107	0.496869109329
In	an	interview	he 	107	0.496869109329
in	any	of	his 	107	0.496869109329
in	contact	with	a 	107	0.496869109329
in	other	types	of 	107	0.496869109329
in	particular	to	the 	107	0.496869109329
in	search	of	food 	107	0.496869109329
in	South	East	England 	107	0.496869109329
in	the	Acts	of 	107	0.496869109329
in	the	AFC	Championship 	107	0.496869109329
in	the	Aleutian	Islands 	107	0.496869109329
in	the	broadest	sense 	107	0.496869109329
in	the	closing	credits 	107	0.496869109329
in	the	Continental	Army 	107	0.496869109329
in	the	discussion	of 	107	0.496869109329
in	the	Falkland	Islands 	107	0.496869109329
