Word 1	Word 2	Word 3	Count	perMillion
was	briefly	a 	233	1.081967312839
was	difficult	for 	233	1.081967312839
was	sometimes	used 	233	1.081967312839
was	stopped	in 	233	1.081967312839
were	based	at 	233	1.081967312839
were	removed	to 	233	1.081967312839
West	Virginia	University 	233	1.081967312839
when	one	is 	233	1.081967312839
which	one	is 	233	1.081967312839
while	on	his 	233	1.081967312839
without	changing	the 	233	1.081967312839
written	as	the 	233	1.081967312839
year	of	operation 	233	1.081967312839
a	brand	name 	232	1.077323676303
a	challenge	for 	232	1.077323676303
a	country	with 	232	1.077323676303
a	focus	for 	232	1.077323676303
a	highlight	of 	232	1.077323676303
a	hub	of 	232	1.077323676303
a	law	of 	232	1.077323676303
a	painter	and 	232	1.077323676303
a	restoration	of 	232	1.077323676303
a	station	at 	232	1.077323676303
a	temple	of 	232	1.077323676303
a	unitary	authority 	232	1.077323676303
action	for	the 	232	1.077323676303
affiliated	television	station 	232	1.077323676303
African	Cup	of 	232	1.077323676303
all	from	the 	232	1.077323676303
also	aired	on 	232	1.077323676303
also	planned	to 	232	1.077323676303
altar	of	the 	232	1.077323676303
and	competed	in 	232	1.077323676303
and	crashed	into 	232	1.077323676303
and	turned	the 	232	1.077323676303
based	mainly	on 	232	1.077323676303
be	increased	by 	232	1.077323676303
be	present	at 	232	1.077323676303
been	limited	to 	232	1.077323676303
been	taken	from 	232	1.077323676303
benefits	to	the 	232	1.077323676303
Big	Day	Out 	232	1.077323676303
boarding	school	for 	232	1.077323676303
Brazil	in	the 	232	1.077323676303
but	are	more 	232	1.077323676303
but	are	still 	232	1.077323676303
but	then	the 	232	1.077323676303
chance	to	play 	232	1.077323676303
chosen	to	represent 	232	1.077323676303
chronology	of	the 	232	1.077323676303
claimant	to	the 	232	1.077323676303
Committee	of	Public 	232	1.077323676303
complete	control	over 	232	1.077323676303
consequence	of	a 	232	1.077323676303
credited	with	inventing 	232	1.077323676303
Criminal	Tribunal	for 	232	1.077323676303
damage	to	his 	232	1.077323676303
days	and	nights 	232	1.077323676303
de	Janeiro	and 	232	1.077323676303
declared	its	independence 	232	1.077323676303
declined	due	to 	232	1.077323676303
designated	as	an 	232	1.077323676303
early	period	of 	232	1.077323676303
effects	can	be 	232	1.077323676303
engagement	with	the 	232	1.077323676303
estimated	by	the 	232	1.077323676303
even	more	than 	232	1.077323676303
even	with	a 	232	1.077323676303
events	include	the 	232	1.077323676303
every	other	year 	232	1.077323676303
exercise	of	the 	232	1.077323676303
expanded	with	the 	232	1.077323676303
extensively	on	the 	232	1.077323676303
far	less	than 	232	1.077323676303
first	anniversary	of 	232	1.077323676303
first	three	albums 	232	1.077323676303
for	fiscal	year 	232	1.077323676303
for	not	having 	232	1.077323676303
for	residents	of 	232	1.077323676303
front	in	the 	232	1.077323676303
guest	star	in 	232	1.077323676303
gun	in	the 	232	1.077323676303
has	produced	many 	232	1.077323676303
her	one	of 	232	1.077323676303
high	as	the 	232	1.077323676303
high	of	was 	232	1.077323676303
him	the	opportunity 	232	1.077323676303
his	daughter	to 	232	1.077323676303
his	graduation	from 	232	1.077323676303
home	and	the 	232	1.077323676303
Howard	Stern	Show 	232	1.077323676303
in	Germany	with 	232	1.077323676303
in	Sweden	in 	232	1.077323676303
increased	interest	in 	232	1.077323676303
interview	that	the 	232	1.077323676303
is	staffed	by 	232	1.077323676303
is	thought	by 	232	1.077323676303
is	treated	with 	232	1.077323676303
its	central	location 	232	1.077323676303
Jersey	in	the 	232	1.077323676303
Johann	Wolfgang	von 	232	1.077323676303
key	player	in 	232	1.077323676303
later	discovered	that 	232	1.077323676303
launched	a	series 	232	1.077323676303
law	by	the 	232	1.077323676303
long	battle	with 	232	1.077323676303
made	appearances	on 	232	1.077323676303
made	possible	the 	232	1.077323676303
magazine	as	one 	232	1.077323676303
major	character	in 	232	1.077323676303
mark	the	end 	232	1.077323676303
meaning	of	life 	232	1.077323676303
members	who	were 	232	1.077323676303
men	and	a 	232	1.077323676303
million	albums	worldwide 	232	1.077323676303
mostly	because	of 	232	1.077323676303
moved	through	the 	232	1.077323676303
nearly	two	decades 	232	1.077323676303
need	to	take 	232	1.077323676303
not	least	because 	232	1.077323676303
of	five	members 	232	1.077323676303
of	GDP	in 	232	1.077323676303
of	Super	Bowl 	232	1.077323676303
on	permanent	display 	232	1.077323676303
on	Saturday	nights 	232	1.077323676303
one	copy	of 	232	1.077323676303
operate	on	a 	232	1.077323676303
operating	systems	and 	232	1.077323676303
order	that	the 	232	1.077323676303
over	several	years 	232	1.077323676303
plan	is	to 	232	1.077323676303
project	was	a 	232	1.077323676303
put	a	stop 	232	1.077323676303
raise	money	to 	232	1.077323676303
reactive	oxygen	species 	232	1.077323676303
recently	as	the 	232	1.077323676303
recorded	on	a 	232	1.077323676303
refusal	of	the 	232	1.077323676303
relation	to	a 	232	1.077323676303
replica	of	a 	232	1.077323676303
return	home	to 	232	1.077323676303
revisions	to	the 	232	1.077323676303
romantic	comedy	film 	232	1.077323676303
rose	to	power 	232	1.077323676303
several	generations	of 	232	1.077323676303
sponsors	of	the 	232	1.077323676303
St	Mary	the 	232	1.077323676303
state	has	a 	232	1.077323676303
station	with	a 	232	1.077323676303
stepped	down	in 	232	1.077323676303
still	has	the 	232	1.077323676303
stood	in	for 	232	1.077323676303
stop	in	the 	232	1.077323676303
take	them	to 	232	1.077323676303
taking	off	from 	232	1.077323676303
team	is	the 	232	1.077323676303
that	although	he 	232	1.077323676303
that	seem	to 	232	1.077323676303
the	administrative	county 	232	1.077323676303
the	Boston	area 	232	1.077323676303
the	celestial	sphere 	232	1.077323676303
the	changes	to 	232	1.077323676303
the	Club	of 	232	1.077323676303
the	conclusions	of 	232	1.077323676303
the	connection	with 	232	1.077323676303
the	episode	of 	232	1.077323676303
the	governor	was 	232	1.077323676303
the	gradient	of 	232	1.077323676303
the	hall	and 	232	1.077323676303
the	houses	in 	232	1.077323676303
the	income	from 	232	1.077323676303
the	invasion	and 	232	1.077323676303
the	Kosovo	War 	232	1.077323676303
The	landscape	is 	232	1.077323676303
The	male	has 	232	1.077323676303
the	mythology	of 	232	1.077323676303
the	Netherlands	was 	232	1.077323676303
the	Niger	River 	232	1.077323676303
the	relatively	high 	232	1.077323676303
the	technology	was 	232	1.077323676303
their	counterparts	in 	232	1.077323676303
their	home	country 	232	1.077323676303
theory	can	be 	232	1.077323676303
theory	is	a 	232	1.077323676303
this	area	are 	232	1.077323676303
This	culminated	in 	232	1.077323676303
This	increase	in 	232	1.077323676303
this	to	say 	232	1.077323676303
to	advocate	for 	232	1.077323676303
to	mixed	reviews 	232	1.077323676303
to	restore	his 	232	1.077323676303
to	sustain	a 	232	1.077323676303
to	within	a 	232	1.077323676303
two	companies	of 	232	1.077323676303
two	middle	schools 	232	1.077323676303
two	teams	of 	232	1.077323676303
under	construction	at 	232	1.077323676303
underway	for	the 	232	1.077323676303
upset	by	the 	232	1.077323676303
village	to	the 	232	1.077323676303
volume	of	water 	232	1.077323676303
waited	for	the 	232	1.077323676303
was	consistent	with 	232	1.077323676303
was	declared	to 	232	1.077323676303
was	diverted	to 	232	1.077323676303
was	equal	to 	232	1.077323676303
was	his	only 	232	1.077323676303
was	just	one 	232	1.077323676303
was	seen	on 	232	1.077323676303
were	faced	with 	232	1.077323676303
were	stored	in 	232	1.077323676303
were	two	or 	232	1.077323676303
when	his	son 	232	1.077323676303
when	his	wife 	232	1.077323676303
which	allows	them 	232	1.077323676303
which	for	the 	232	1.077323676303
which	no	longer 	232	1.077323676303
while	playing	in 	232	1.077323676303
who	made	it 	232	1.077323676303
whom	she	was 	232	1.077323676303
Windows	Media	Player 	232	1.077323676303
with	images	of 	232	1.077323676303
with	no	more 	232	1.077323676303
woman	to	win 	232	1.077323676303
world	for	the 	232	1.077323676303
would	receive	the 	232	1.077323676303
wrote	in	her 	232	1.077323676303
a	demo	tape 	231	1.072680039767
a	higher	percentage 	231	1.072680039767
A	Mayor	is 	231	1.072680039767
a	municipality	on 	231	1.072680039767
a	nuclear	power 	231	1.072680039767
a	post	in 	231	1.072680039767
a	professional	baseball 	231	1.072680039767
about	three	miles 	231	1.072680039767
activities	at	the 	231	1.072680039767
advance	in	the 	231	1.072680039767
after	this	time 	231	1.072680039767
also	owns	a 	231	1.072680039767
amateur	and	professional 	231	1.072680039767
American	Airlines	Flight 	231	1.072680039767
an	episode	in 	231	1.072680039767
and	because	they 	231	1.072680039767
and	capture	the 	231	1.072680039767
and	cities	in 	231	1.072680039767
and	describes	the 	231	1.072680039767
and	encouraged	the 	231	1.072680039767
and	popular	culture 	231	1.072680039767
and	seeks	to 	231	1.072680039767
and	state	governments 	231	1.072680039767
annually	on	the 	231	1.072680039767
Another	aspect	of 	231	1.072680039767
apart	from	other 	231	1.072680039767
apparent	magnitude	of 	231	1.072680039767
are	awarded	to 	231	1.072680039767
are	subjected	to 	231	1.072680039767
area	include	the 	231	1.072680039767
artists	of	all 	231	1.072680039767
arts	college	in 	231	1.072680039767
as	I	am 	231	1.072680039767
at	all	and 	231	1.072680039767
Atlantic	Treaty	Organization 	231	1.072680039767
based	loosely	on 	231	1.072680039767
belief	that	he 	231	1.072680039767
benefit	from	a 	231	1.072680039767
binding	to	the 	231	1.072680039767
but	if	you 	231	1.072680039767
but	may	not 	231	1.072680039767
by	making	it 	231	1.072680039767
by	rail	to 	231	1.072680039767
by	showing	that 	231	1.072680039767
can	say	that 	231	1.072680039767
cars	were	built 	231	1.072680039767
Cathedral	of	Saint 	231	1.072680039767
certified	double	platinum 	231	1.072680039767
chosen	as	one 	231	1.072680039767
class	destroyer	in 	231	1.072680039767
common	way	to 	231	1.072680039767
Community	School	District 	231	1.072680039767
company	is	a 	231	1.072680039767
consisted	mostly	of 	231	1.072680039767
contempt	for	the 	231	1.072680039767
contents	of	a 	231	1.072680039767
coordinator	of	the 	231	1.072680039767
defeat	by	the 	231	1.072680039767
departments	in	the 	231	1.072680039767
destroyed	and	the 	231	1.072680039767
Division	on	the 	231	1.072680039767
easier	to	use 	231	1.072680039767
either	one	or 	231	1.072680039767
enormous	amount	of 	231	1.072680039767
enough	of	the 	231	1.072680039767
environment	for	the 	231	1.072680039767
factories	in	the 	231	1.072680039767
falling	out	of 	231	1.072680039767
farther	from	the 	231	1.072680039767
fill	the	gap 	231	1.072680039767
finally	released	in 	231	1.072680039767
fired	on	the 	231	1.072680039767
first	Earl	of 	231	1.072680039767
first	round	to 	231	1.072680039767
for	economic	development 	231	1.072680039767
Fourier	transform	of 	231	1.072680039767
functioning	as	a 	231	1.072680039767
gained	national	attention 	231	1.072680039767
generally	believed	that 	231	1.072680039767
George	Washington	and 	231	1.072680039767
goes	into	the 	231	1.072680039767
got	involved	in 	231	1.072680039767
group	with	a 	231	1.072680039767
had	acquired	a 	231	1.072680039767
Hampton	Roads	on 	231	1.072680039767
has	written	for 	231	1.072680039767
he	quickly	became 	231	1.072680039767
he	will	have 	231	1.072680039767
her	family	in 	231	1.072680039767
him	at	a 	231	1.072680039767
his	childhood	friend 	231	1.072680039767
his	free	time 	231	1.072680039767
home	run	off 	231	1.072680039767
in	common	law 	231	1.072680039767
in	good	standing 	231	1.072680039767
in	only	two 	231	1.072680039767
International	Society	for 	231	1.072680039767
Ireland	and	Scotland 	231	1.072680039767
is	his	son 	231	1.072680039767
is	laid	out 	231	1.072680039767
is	land	and 	231	1.072680039767
is	possible	in 	231	1.072680039767
it	allows	for 	231	1.072680039767
it	among	the 	231	1.072680039767
It	contained	the 	231	1.072680039767
It	describes	the 	231	1.072680039767
its	southern	terminus 	231	1.072680039767
its	stake	in 	231	1.072680039767
Japan	for	the 	231	1.072680039767
just	days	before 	231	1.072680039767
King	James	Bible 	231	1.072680039767
kingdoms	of	the 	231	1.072680039767
largely	replaced	by 	231	1.072680039767
later	evolved	into 	231	1.072680039767
law	degree	in 	231	1.072680039767
linked	with	a 	231	1.072680039767
Logan	International	Airport 	231	1.072680039767
logarithm	of	the 	231	1.072680039767
manufacturers	in	the 	231	1.072680039767
many	people	from 	231	1.072680039767
materials	used	in 	231	1.072680039767
measured	from	the 	231	1.072680039767
mostly	based	on 	231	1.072680039767
named	because	it 	231	1.072680039767
network	of	the 	231	1.072680039767
not	require	any 	231	1.072680039767
occasions	such	as 	231	1.072680039767
occurred	as	a 	231	1.072680039767
of	electromagnetic	radiation 	231	1.072680039767
of	four	and 	231	1.072680039767
of	men	in 	231	1.072680039767
of	Michigan	and 	231	1.072680039767
of	music	is 	231	1.072680039767
of	Rio	Grande 	231	1.072680039767
of	Saint	Thomas 	231	1.072680039767
of	some	species 	231	1.072680039767
of	West	African 	231	1.072680039767
off	a	cliff 	231	1.072680039767
on	Good	Friday 	231	1.072680039767
on	two	of 	231	1.072680039767
particularly	known	for 	231	1.072680039767
people	were	arrested 	231	1.072680039767
perceived	by	the 	231	1.072680039767
Piano	Concerto	No 	231	1.072680039767
positioned	on	the 	231	1.072680039767
power	as	a 	231	1.072680039767
Premier	League	side 	231	1.072680039767
produce	the	same 	231	1.072680039767
publications	of	the 	231	1.072680039767
reached	out	to 	231	1.072680039767
recovering	from	the 	231	1.072680039767
remained	on	its 	231	1.072680039767
returned	with	the 	231	1.072680039767
rite	of	passage 	231	1.072680039767
River	with	the 	231	1.072680039767
Royal	Navy	as 	231	1.072680039767
Save	the	Children 	231	1.072680039767
scored	a	total 	231	1.072680039767
severe	damage	to 	231	1.072680039767
she	has	the 	231	1.072680039767
show	was	produced 	231	1.072680039767
single	most	important 	231	1.072680039767
single	released	from 	231	1.072680039767
six	council	members 	231	1.072680039767
spot	where	the 	231	1.072680039767
st	Marine	Division 	231	1.072680039767
stage	production	of 	231	1.072680039767
statue	of	him 	231	1.072680039767
status	of	an 	231	1.072680039767
still	the	most 	231	1.072680039767
still	under	the 	231	1.072680039767
struggled	in	the 	231	1.072680039767
study	for	the 	231	1.072680039767
subjects	in	the 	231	1.072680039767
surviving	son	of 	231	1.072680039767
system	does	not 	231	1.072680039767
Tampa	Bay	Rays 	231	1.072680039767
than	double	the 	231	1.072680039767
that	anyone	who 	231	1.072680039767
that	include	the 	231	1.072680039767
the	advice	and 	231	1.072680039767
the	Air	Staff 	231	1.072680039767
The	Amazing	Race 	231	1.072680039767
the	angular	momentum 	231	1.072680039767
the	Anno	Domini 	231	1.072680039767
the	Barents	Sea 	231	1.072680039767
the	Canal	Zone 	231	1.072680039767
the	charges	of 	231	1.072680039767
the	City	College 	231	1.072680039767
the	Congo	River 	231	1.072680039767
the	Congress	Party 	231	1.072680039767
the	folk	music 	231	1.072680039767
the	issuing	of 	231	1.072680039767
the	large	scale 	231	1.072680039767
the	Lion	of 	231	1.072680039767
the	message	is 	231	1.072680039767
the	Military	Police 	231	1.072680039767
the	motions	of 	231	1.072680039767
The	Pirates	of 	231	1.072680039767
the	ravages	of 	231	1.072680039767
the	rebirth	of 	231	1.072680039767
the	secret	police 	231	1.072680039767
the	sections	of 	231	1.072680039767
the	slaughter	of 	231	1.072680039767
The	Society	has 	231	1.072680039767
the	starting	lineup 	231	1.072680039767
the	steam	engine 	231	1.072680039767
the	taxonomy	of 	231	1.072680039767
the	titles	passed 	231	1.072680039767
the	topology	of 	231	1.072680039767
the	Vistula	River 	231	1.072680039767
the	Welsh	Assembly 	231	1.072680039767
the	Wicked	Witch 	231	1.072680039767
the	words	and 	231	1.072680039767
the	working	population 	231	1.072680039767
their	allegiance	to 	231	1.072680039767
their	commitment	to 	231	1.072680039767
theory	of	value 	231	1.072680039767
